x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.39579,0.73398,-1.12014,0.44318,0.6375,-1.13759,0.46705,0.63794,-1.13683,0.48726,0.63825,-1.13674,0.3562,0.63025,-1.12608,0.32912,0.62417,-1.12511,0.30571,0.61797,-1.12501,0.51865,0.62477,-0.91483,0.26474,0.59283,-0.84603,0.4383,0.79694,-1.00534,0.34536,0.79567,-0.98584,0.64156,0.878,-0.63153,0.12807,0.85908,-0.5674,0.73013,1.2608,-0.44265,-0.0026,1.25336,-0.36025,0.69152,1.60198,-0.50407,-0.0055,1.61843,-0.66635,0.71225,1.71794,-0.54989,-0.03731,1.74377,-0.76772,0.67461,1.70066,-0.57537,0.00992,1.72055,-0.80359,0.65276,1.66153,-0.52403,0.03927,1.67915,-0.72762,0.52185,1.58258,-0.03092,0.20293,1.5781,0.03585,0.50781,2.18036,-0.0184,0.22405,2.15837,0.00196,0.51509,2.68996,0.44033,0.23486,2.66705,0.26073,0.52124,2.77584,0.44947,0.23481,2.75808,0.26769,0.45866,2.91092,-0.0366,0.28886,2.87569,-0.28474
0.35086,0.72009,-1.23211,0.40247,0.61684,-1.25415,0.43225,0.61601,-1.25347,0.45541,0.61597,-1.25333,0.31403,0.61287,-1.23906,0.28675,0.60771,-1.23811,0.26115,0.60248,-1.23793,0.49327,0.60905,-1.02586,0.22009,0.58638,-0.93648,0.39881,0.7835,-1.11276,0.30134,0.78618,-1.08728,0.63008,0.86933,-0.73837,0.10197,0.85903,-0.61282,0.73255,1.24194,-0.59128,-0.03005,1.25328,-0.44593,0.69082,1.58434,-0.59728,-0.02976,1.6098,-0.76286,0.71096,1.69841,-0.59394,-0.05693,1.732,-0.83024,0.67321,1.68484,-0.65265,-0.01544,1.71073,-0.89264,0.65102,1.64948,-0.61432,0.01217,1.67069,-0.80508,0.51232,1.57499,-0.05856,0.18534,1.57616,0.06376,0.51324,2.1792,0.03119,0.22294,2.17009,0.26793,0.52454,2.68704,0.68218,0.2441,2.67585,0.79656,0.53073,2.77285,0.7161,0.24668,2.767,0.83773,0.4722,2.91475,0.22549,0.29988,2.89217,0.2955
x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0.36122,0.53229,-0.89483,0.39398,0.46182,-0.84936,0.41109,0.46236,-0.84927,0.42839,0.46424,-0.84954,0.33275,0.46367,-0.84719,0.3118,0.46577,-0.84633,0.29332,0.46874,-0.84672,0.45879,0.49112,-0.50038,0.27734,0.49478,-0.46304,0.39867,0.59766,-0.75857,0.32776,0.60162,-0.74819,0.62505,0.82388,-0.26404,0.14869,0.88313,-0.35442,0.73676,1.2587,-0.27409,0.10484,1.34108,-0.43041,0.71392,1.58516,-0.62434,0.12273,1.65565,-1.0338,0.74251,1.7128,-0.7285,0.09818,1.78047,-1.172,0.6817,1.71471,-0.77042,0.14697,1.7744,-1.24927,0.66423,1.6618,-0.65982,0.16478,1.72268,-1.08558,0.56637,1.62464,-0.03675,0.27821,1.6509,0.0426,0.57663,2.25451,0.09684,0.27995,2.27496,0.32327,0.58631,2.81413,0.82865,0.29568,2.8274,0.97955,0.59735,2.91544,0.86937,0.29187,2.93053,1.03022,0.54156,3.01422,0.29104,0.35418,3.01583,0.40438
0.36023,0.53756,-0.87791,0.39174,0.46443,-0.83239,0.40932,0.46554,-0.83232,0.42524,0.46777,-0.83268,0.33212,0.46531,-0.83062,0.31162,0.46694,-0.82977,0.29332,0.46973,-0.83014,0.45611,0.4954,-0.48868,0.27789,0.49632,-0.45526,0.39741,0.60389,-0.74419,0.32631,0.60734,-0.73494,0.62373,0.82809,-0.25896,0.14859,0.88861,-0.34305,0.73675,1.25903,-0.25802,0.10174,1.34733,-0.42185,0.71558,1.58681,-0.56772,0.11844,1.66825,-1.01305,0.7443,1.71363,-0.66362,0.09372,1.79282,-1.14753,0.68454,1.71628,-0.70403,0.14278,1.78746,-1.22514,0.66659,1.66457,-0.6013,0.16127,1.73609,-1.06451,0.56636,1.62724,-0.03755,0.26516,1.65198,0.0433,0.57676,2.26101,0.06033,0.2802,2.28378,0.24576,0.58791,2.82752,0.74438,0.29767,2.84073,0.79079,0.5993,2.92843,0.78008,0.29416,2.94078,0.82976,0.54559,3.02258,0.21527,0.35755,3.02908,0.21069
0.36001,0.54259,-0.86945,0.39087,0.46723,-0.825,0.40848,0.46838,-0.82489,0.4235,0.47058,-0.82515,0.33206,0.46771,-0.82401,0.31164,0.46877,-0.82316,0.29349,0.47118,-0.82349,0.45475,0.49836,-0.48519,0.2786,0.49769,-0.45521,0.39703,0.60797,-0.7365,0.32617,0.61079,-0.72886,0.62289,0.83153,-0.25405,0.14574,0.89225,-0.34353,0.73666,1.26443,-0.22253,0.09846,1.34737,-0.40289,0.71445,1.59091,-0.50926,0.11233,1.6706,-0.96957,0.74147,1.71509,-0.6039,0.08512,1.7942,-1.10474,0.68322,1.71701,-0.64911,0.13516,1.7896,-1.17896,0.66542,1.66595,-0.54486,0.15512,1.73819,-1.02011,0.56527,1.62996,-0.03841,0.25628,1.65277,0.04417,0.57342,2.26364,0.06427,0.28006,2.28588,0.21495,0.58429,2.83056,0.76108,0.29771,2.84319,0.76572,0.59409,2.93065,0.7968,0.29438,2.94296,0.80608,0.54416,3.02505,0.25043,0.35683,3.02949,0.19421
0.35999,0.54343,-0.87617,0.39076,0.46764,-0.828,0.40825,0.46892,-0.82791,0.42275,0.47115,-0.82815,0.33222,0.46786,-0.83095,0.31205,0.46881,-0.83009,0.29414,0.47118,-0.8304,0.453,0.49918,-0.48327,0.27879,0.49779,-0.46289,0.39653,0.60914,-0.73804,0.32603,0.61178,-0.73562,0.62156,0.8346,-0.24904,0.13869,0.89528,-0.35099,0.73187,1.26482,-0.18809,0.09784,1.34697,-0.39088,0.7143,1.59448,-0.46775,0.10785,1.67151,-0.93495,0.74138,1.71767,-0.5598,0.08303,1.79223,-1.07139,0.68377,1.72123,-0.61649,0.12839,1.79233,-1.14983,0.66582,1.67056,-0.5077,0.14875,1.74089,-0.98701,0.564,1.62994,-0.04138,0.25743,1.65276,0.04708,0.57236,2.2636,0.06543,0.28009,2.28643,0.23869,0.58415,2.83066,0.7882,0.29918,2.84573,0.83004,0.59377,2.93044,0.83062,0.29675,2.94622,0.8747,0.54418,3.02641,0.28499,0.35681,3.03001,0.25589
0.3589,0.54414,-0.75501,0.38914,0.46807,-0.71676,0.40704,0.46935,-0.7165,0.42111,0.47156,-0.7167,0.33095,0.46826,-0.71405,0.31122,0.4691,-0.71329,0.29378,0.47144,-0.71361,0.45164,0.49956,-0.42852,0.27878,0.49902,-0.3952,0.39586,0.60991,-0.64146,0.32483,0.61375,-0.63222,0.62197,0.83739,-0.24706,0.13799,0.89622,-0.33132,0.7319,1.2659,-0.20021,0.09254,1.34263,-0.38338,0.70999,1.59997,-0.46547,0.09757,1.66446,-0.89337,0.73596,1.72207,-0.55267,0.08175,1.79019,-1.01695,0.67851,1.72352,-0.5944,0.12574,1.79216,-1.08032,0.66097,1.67415,-0.49802,0.14712,1.74102,-0.9394,0.56354,1.63213,-0.04133,0.25289,1.65421,0.04701,0.57172,2.26586,0.08574,0.28014,2.28731,0.20744,0.58303,2.83281,0.79288,0.29891,2.84637,0.73639,0.59223,2.93228,0.83674,0.29638,2.94704,0.77697,0.54403,3.02937,0.33871,0.35591,3.0312,0.20902
0.35471,0.54523,-0.87422,0.38551,0.46889,-0.8265,0.40461,0.4699,-0.82641,0.41869,0.47197,-0.82686,0.32434,0.46946,-0.82359,0.30452,0.47028,-0.82284,0.28828,0.47241,-0.82331,0.44814,0.49958,-0.47878,0.27261,0.4997,-0.44239,0.3935,0.61167,-0.73757,0.3192,0.61563,-0.72739,0.62094,0.84101,-0.26685,0.12836,0.89518,-0.33196,0.73332,1.27342,-0.29818,0.04919,1.3483,-0.38437,0.70942,1.60782,-0.70105,0.05054,1.66875,-0.90904,0.73549,1.73277,-0.81572,0.0253,1.79293,-1.03907,0.67444,1.73328,-0.85296,0.07483,1.79193,-1.1309,0.65693,1.68285,-0.73656,0.09508,1.74129,-0.96626,0.54675,1.6439,-0.04313,0.24295,1.65641,0.04892,0.55438,2.28681,0.04671,0.25093,2.30059,0.21084,0.55775,2.86007,0.75485,0.25864,2.86573,0.75781,0.56866,2.9629,0.79365,0.25275,2.9698,0.79696,0.50711,3.05959,0.22153,0.31513,3.05664,0.16749
0.35468,0.54706,-0.86736,0.38535,0.46954,-0.81561,0.40445,0.47035,-0.81553,0.4184,0.47224,-0.81575,0.32395,0.47065,-0.81819,0.30386,0.4714,-0.81738,0.28764,0.47351,-0.8178,0.44785,0.49966,-0.46188,0.27158,0.50106,-0.44299,0.3935,0.61318,-0.72924,0.31884,0.61868,-0.72553,0.62089,0.84169,-0.23071,0.12488,0.90493,-0.33853,0.73291,1.2857,-0.20761,0.05531,1.37651,-0.34182,0.71216,1.6284,-0.57688,0.05143,1.68804,-0.82026,0.74003,1.75371,-0.67993,0.05773,1.81032,-0.94443,0.68033,1.75506,-0.73004,0.07591,1.80222,-1.02784,0.66131,1.70344,-0.61904,0.10458,1.76926,-0.87209,0.55274,1.64816,-0.03838,0.24365,1.66681,0.04452,0.56255,2.29217,0.01305,0.26385,2.31092,0.13262,0.57531,2.86407,0.68294,0.28692,2.87292,0.57713,0.58815,2.96698,0.71818,0.2828,2.97585,0.60483,0.52939,3.06127,0.16258,0.34866,3.06143,-0.00097
0.35451,0.54995,-0.8373,0.38524,0.47121,-0.79274,0.40434,0.47206,-0.79256,0.41838,0.47383,-0.79276,0.32382,0.47183,-0.79003,0.30381,0.47238,-0.78918,0.28756,0.47431,-0.78948,0.44791,0.50037,-0.46099,0.27169,0.50157,-0.42636,0.39344,0.61626,-0.70979,0.31873,0.62218,-0.69933,0.62212,0.84273,-0.25003,0.12639,0.90891,-0.32926,0.73572,1.28963,-0.24101,0.08607,1.38405,-0.34413,0.71311,1.63391,-0.56341,0.07754,1.68812,-0.90671,0.74088,1.76018,-0.66395,0.08109,1.81582,-1.03879,0.6806,1.76002,-0.70773,0.08974,1.81375,-1.12437,0.66158,1.70901,-0.60005,0.12046,1.77208,-0.96409,0.55709,1.6512,-0.04111,0.25623,1.66715,0.04719,0.57091,2.29401,0.01689,0.27456,2.3143,0.17339,0.58728,2.86546,0.70679,0.30348,2.87524,0.6088,0.60034,2.9666,0.74385,0.30128,2.97636,0.64236,0.54315,3.06439,0.18007,0.36308,3.06639,0.11354
0.35448,0.54898,-0.84119,0.3851,0.47077,-0.7961,0.40412,0.47184,-0.79593,0.41822,0.47369,-0.79614,0.3239,0.47116,-0.79414,0.30387,0.47168,-0.79329,0.28757,0.47362,-0.7936,0.44803,0.50036,-0.46763,0.27177,0.50098,-0.42797,0.39332,0.616,-0.7108,0.31878,0.6211,-0.70208,0.62389,0.84443,-0.26699,0.12781,0.90776,-0.33009,0.74408,1.28946,-0.27487,0.06982,1.37096,-0.34743,0.71376,1.63109,-0.57056,0.0777,1.68711,-0.91604,0.74141,1.7556,-0.66923,0.06604,1.81478,-1.04506,0.68038,1.75572,-0.70792,0.09626,1.81069,-1.1213,0.66157,1.70628,-0.60302,0.12212,1.7668,-0.96881,0.55718,1.65074,-0.04205,0.24753,1.66713,0.04818,0.57089,2.29453,0.0417,0.27225,2.31391,0.21154,0.58538,2.86664,0.7783,0.29363,2.87616,0.75042,0.59785,2.96882,0.82144,0.29046,2.97917,0.79581,0.54084,3.06627,0.27355,0.35206,3.06682,0.22483
0.35401,0.53729,-0.74654,0.38476,0.46375,-0.70556,0.40364,0.46524,-0.70536,0.41783,0.46753,-0.70564,0.32362,0.46474,-0.70106,0.3035,0.46651,-0.70031,0.28708,0.46907,-0.70063,0.4478,0.49493,-0.42115,0.27177,0.49768,-0.37437,0.39313,0.60602,-0.63625,0.31847,0.61017,-0.62347,0.62517,0.84358,-0.26575,0.13159,0.90749,-0.31557,0.75472,1.28575,-0.2783,0.07238,1.36707,-0.3571,0.73527,1.62986,-0.53898,0.07958,1.6866,-0.91396,0.76896,1.75212,-0.62497,0.06302,1.8123,-1.03367,0.70249,1.75287,-0.65691,0.10022,1.81012,-1.10092,0.68266,1.70462,-0.56722,0.1247,1.76515,-0.96416,0.56574,1.64907,-0.04449,0.26247,1.66825,0.05069,0.5839,2.29373,0.02834,0.28663,2.31326,0.24946,0.60169,2.86498,0.72406,0.31059,2.87528,0.80012,0.61443,2.96727,0.76498,0.30844,2.97841,0.84749,0.5618,3.06435,0.2527,0.36988,3.06536,0.31052
0.34848,0.53044,-0.7632,0.38124,0.45893,-0.726,0.40085,0.46118,-0.72568,0.41592,0.4643,-0.72579,0.32041,0.45926,-0.71262,0.30103,0.46142,-0.71187,0.2853,0.46413,-0.71221,0.44781,0.49353,-0.45548,0.27181,0.49434,-0.37771,0.38896,0.60065,-0.65888,0.31402,0.60402,-0.63803,0.63548,0.84591,-0.29572,0.14357,0.90717,-0.31833,0.80176,1.2831,-0.30511,0.08346,1.36229,-0.35018,0.76588,1.62785,-0.54083,0.09432,1.68807,-0.87531,0.79727,1.75065,-0.63226,0.06842,1.81459,-0.99377,0.72535,1.75178,-0.66652,0.11611,1.80891,-1.06784,0.70328,1.70322,-0.57077,0.14291,1.76371,-0.9278,0.57232,1.64965,-0.04448,0.26211,1.66849,0.05067,0.58438,2.2999,0.00624,0.28744,2.3152,0.24426,0.60048,2.8765,0.64248,0.31037,2.88018,0.78717,0.61332,2.98017,0.67346,0.30826,2.98293,0.8295,0.56162,3.07401,0.14504,0.36867,3.0762,0.28785
0.34492,0.52841,-0.69006,0.37802,0.45698,-0.65818,0.39852,0.45948,-0.65805,0.41458,0.46298,-0.65777,0.31774,0.4574,-0.64061,0.29937,0.45969,-0.63969,0.28424,0.46252,-0.64007,0.4478,0.4932,-0.39393,0.27185,0.49354,-0.28933,0.38705,0.59935,-0.58742,0.31188,0.60149,-0.55926,0.63524,0.82956,-0.22613,0.1526,0.9043,-0.16664,0.81879,0.98985,-0.5842,0.08351,1.3497,-0.31596,0.81891,1.11404,-1.13393,0.08715,1.68825,-0.89052,0.84016,1.10402,-1.25153,0.06131,1.81607,-1.00253,0.80433,1.06593,-1.18516,0.10493,1.80182,-1.06844,0.77438,1.08639,-1.13259,0.13262,1.75858,-0.94171,0.58398,1.64738,-0.07807,0.2707,1.66878,0.08406,0.60627,2.29885,-0.18194,0.31377,2.32124,0.24314,0.63762,2.87469,0.31417,0.34958,2.8841,0.71103,0.65149,2.97918,0.32877,0.35111,2.98197,0.74296,0.59744,3.07212,-0.25265,0.40287,3.07918,0.17149
0.3451,0.52808,-0.73236,0.37815,0.45662,-0.68917,0.39856,0.45919,-0.68881,0.4146,0.46273,-0.68844,0.31789,0.45667,-0.67705,0.2999,0.45877,-0.67599,0.28507,0.46145,-0.67625,0.44784,0.49318,-0.39521,0.27398,0.49217,-0.31258,0.38701,0.59894,-0.62163,0.31204,0.60027,-0.60025,0.64423,0.8298,-0.22574,0.15438,0.90672,-0.16426,1.00357,1.08707,-0.64322,0.10324,1.38216,-0.05009,0.87646,0.80289,-1.00208,0.07348,1.70067,-0.40515,0.8571,0.6246,-1.09507,0.03888,1.82006,-0.44573,0.78945,0.62448,-0.96742,0.06796,1.80219,-0.54227,0.76988,0.72043,-0.96814,0.09651,1.76034,-0.46326,0.61009,1.65361,-0.10279,0.28931,1.66912,0.11109,0.62511,2.33953,-0.20864,0.31303,2.33744,0.2501,0.63448,2.91222,0.41109,0.34071,2.89986,0.80265,0.6451,3.01211,0.43909,0.34142,3.00227,0.84301,0.59294,3.11395,-0.14897,0.38493,3.09667,0.25049
0.34487,0.52795,-0.86138,0.37825,0.4559,-0.79683,0.39861,0.45859,-0.79625,0.41514,0.46212,-0.79562,0.31804,0.45546,-0.77568,0.29995,0.45745,-0.77448,0.28544,0.46008,-0.77451,0.44901,0.49321,-0.45063,0.27589,0.4921,-0.32964,0.38703,0.59904,-0.73918,0.31204,0.60041,-0.707,0.64767,0.8289,-0.28239,0.15618,0.9065,-0.14589,0.99859,0.98922,-0.86691,0.10928,1.38204,0.06418,0.86682,0.61207,-1.3872,0.05394,1.69923,-0.26766,0.83932,0.46219,-1.51097,0.01155,1.81909,-0.30729,0.77711,0.46439,-1.34457,0.03928,1.80214,-0.42042,0.76267,0.53633,-1.34297,0.06709,1.76084,-0.33139,0.60643,1.65674,-0.10676,0.28811,1.66934,0.1147,0.6195,2.34673,-0.15279,0.3092,2.33568,0.26021,0.60877,2.924,0.4949,0.31154,2.90232,0.80218,0.61538,3.02579,0.5269,0.31491,3.00759,0.83923,0.56081,3.11898,-0.08362,0.32601,3.09804,0.20895
0.34501,0.52758,-0.86278,0.37861,0.45491,-0.79787,0.39907,0.45767,-0.79729,0.41611,0.46122,-0.79666,0.31833,0.45462,-0.78095,0.30029,0.45672,-0.77982,0.28579,0.45947,-0.77986,0.45014,0.49323,-0.45112,0.27597,0.49211,-0.34319,0.38747,0.59909,-0.74061,0.31219,0.60032,-0.71476,0.64713,0.82455,-0.30074,0.15629,0.9063,-0.1487,1.00039,0.97949,-0.89179,0.11217,1.38596,0.13195,0.86234,0.58894,-1.40475,0.04666,1.69849,-0.09026,0.82962,0.43133,-1.52787,0.00417,1.81875,-0.11211,0.77088,0.42854,-1.35378,0.03011,1.8019,-0.23068,0.76048,0.50031,-1.35885,0.05833,1.76057,-0.1537,0.61231,1.65771,-0.10908,0.29355,1.67391,0.11692,0.62254,2.34768,-0.18019,0.30823,2.33655,0.27315,0.60903,2.92558,0.42978,0.31143,2.9046,0.80217,0.61595,3.02579,0.45861,0.31452,3.00943,0.83883,0.56136,3.12103,-0.15513,0.32936,3.10177,0.21013
0.34552,0.52692,-0.87571,0.37912,0.45397,-0.81236,0.39951,0.45666,-0.81186,0.41666,0.46017,-0.81128,0.31946,0.45378,-0.79444,0.30159,0.45586,-0.79325,0.28715,0.45862,-0.79333,0.45096,0.4932,-0.46812,0.27785,0.49177,-0.34808,0.38812,0.59884,-0.75561,0.31342,0.59939,-0.72688,0.6478,0.82433,-0.32323,0.15983,0.90269,-0.14007,0.99107,0.99129,-0.90849,0.1227,1.38653,0.13337,0.8662,0.59362,-1.42506,0.04703,1.69848,-0.12395,0.8307,0.45381,-1.55849,0.00811,1.81802,-0.15365,0.77412,0.44398,-1.38719,0.04352,1.80175,-0.27214,0.76625,0.50774,-1.37963,0.07035,1.76026,-0.18597,0.61046,1.65705,-0.11934,0.29427,1.67371,0.12685,0.61906,2.34261,-0.23137,0.3071,2.33603,0.2997,0.60544,2.92282,0.36202,0.30961,2.90302,0.83445,0.61291,3.02191,0.38956,0.312,3.00726,0.87012,0.55646,3.1182,-0.2354,0.3295,3.09958,0.23753
0.35032,0.52674,-0.95291,0.38482,0.4539,-0.88483,0.40497,0.45663,-0.88441,0.42254,0.46014,-0.88396,0.32505,0.45328,-0.87049,0.30623,0.45506,-0.86929,0.29076,0.4576,-0.86938,0.45621,0.49328,-0.50546,0.27914,0.49077,-0.40464,0.39139,0.59858,-0.81764,0.3171,0.59857,-0.7933,0.65052,0.82087,-0.34162,0.16207,0.90012,-0.14712,0.99398,0.98151,-0.93774,0.12591,1.38926,0.15671,0.86624,0.59776,-1.52177,0.0518,1.69691,-0.10216,0.82961,0.44232,-1.66463,0.01548,1.81336,-0.12927,0.7742,0.43695,-1.50626,0.04776,1.79891,-0.25844,0.76713,0.50728,-1.48213,0.07318,1.7582,-0.1684,0.61022,1.65715,-0.12623,0.29438,1.67392,0.13388,0.61995,2.34401,-0.21692,0.30635,2.33552,0.30849,0.60529,2.92976,0.40687,0.30695,2.90941,0.84634,0.61289,3.03096,0.43627,0.30902,3.0174,0.881,0.55608,3.12706,-0.2121,0.32803,3.10584,0.23751
0.35168,0.52711,-0.95293,0.38618,0.45423,-0.88796,0.40611,0.45698,-0.88754,0.42358,0.46055,-0.887,0.32653,0.45341,-0.87605,0.30755,0.4551,-0.87497,0.29191,0.45764,-0.87506,0.45716,0.49378,-0.51983,0.28019,0.49055,-0.4387,0.39231,0.59894,-0.82005,0.3183,0.59865,-0.8003,0.65002,0.81919,-0.34397,0.1608,0.89453,-0.1647,0.99466,0.98918,-0.91989,0.11721,1.3881,0.09383,0.86792,0.60307,-1.46891,0.04751,1.69702,-0.1461,0.82902,0.45599,-1.59699,0.01047,1.81475,-0.17122,0.77774,0.44272,-1.44315,0.04217,1.80139,-0.28719,0.7704,0.51022,-1.42909,0.0682,1.76072,-0.20712,0.60897,1.65696,-0.1196,0.29353,1.67401,0.12706,0.61855,2.34358,-0.19289,0.3061,2.33477,0.17624,0.60469,2.93224,0.41253,0.30504,2.90981,0.57779,0.6124,3.03476,0.43984,0.30697,3.01802,0.59899,0.55364,3.13108,-0.18744,0.32976,3.10674,-0.03571
0.35154,0.52807,-0.92757,0.38593,0.45475,-0.86806,0.40586,0.45726,-0.86772,0.42327,0.46068,-0.86739,0.32649,0.45437,-0.86465,0.30754,0.45601,-0.86355,0.29192,0.4587,-0.86392,0.45692,0.49383,-0.5104,0.28071,0.49234,-0.41002,0.39233,0.59968,-0.79754,0.31841,0.60064,-0.78286,0.65054,0.8193,-0.33717,0.16057,0.89571,-0.13637,1.00074,1.00143,-0.8528,0.11649,1.38801,0.16149,0.86648,0.6106,-1.3049,0.03667,1.69093,-0.05707,0.82713,0.45399,-1.42289,-0.00646,1.80194,-0.07441,0.77573,0.45292,-1.35391,0.02093,1.79128,-0.19393,0.76778,0.52263,-1.27585,0.04953,1.75434,-0.12165,0.60857,1.65845,-0.11685,0.29308,1.67469,0.1242,0.61749,2.34687,-0.17665,0.30433,2.33423,0.22089,0.60381,2.93323,0.42324,0.30438,2.9093,0.66314,0.61097,3.03479,0.45109,0.30693,3.01668,0.69552,0.55349,3.13119,-0.165,0.32703,3.10615,0.07328
0.35277,0.52858,-0.9132,0.38692,0.45527,-0.85513,0.40662,0.45768,-0.85485,0.42388,0.46106,-0.85459,0.3274,0.45512,-0.84859,0.30831,0.45674,-0.84747,0.29249,0.45955,-0.84784,0.45716,0.49403,-0.50626,0.28126,0.49321,-0.40866,0.39353,0.59983,-0.78584,0.31969,0.60096,-0.76818,0.65575,0.82483,-0.32078,0.16203,0.89544,-0.16086,1.0035,1.00053,-0.84237,0.10511,1.37883,-0.11531,0.86742,0.6186,-1.34818,0.02438,1.62992,-0.57807,0.82603,0.46948,-1.46568,-0.01866,1.72659,-0.6406,0.77494,0.46651,-1.3201,0.01156,1.69586,-0.72695,0.76827,0.53125,-1.30805,0.04052,1.66927,-0.63601,0.60793,1.66226,-0.10514,0.29279,1.67527,0.11225,0.60854,2.34977,-0.11532,0.29657,2.33423,0.21939,0.59329,2.937,0.43019,0.29329,2.90938,0.66202,0.60129,3.03629,0.46558,0.29545,3.0156,0.69051,0.53967,3.13258,-0.16194,0.31529,3.10669,0.06553
0.35281,0.53133,-0.86305,0.38714,0.45771,-0.80782,0.40702,0.46028,-0.80724,0.42435,0.464,-0.80679,0.3274,0.4568,-0.79989,0.30837,0.45802,-0.79879,0.29269,0.46055,-0.79903,0.4573,0.49654,-0.48076,0.28241,0.49409,-0.40027,0.39395,0.60195,-0.74474,0.31968,0.60283,-0.72728,0.65345,0.82489,-0.2957,0.16175,0.89679,-0.1674,0.99144,0.99655,-0.81363,0.10448,1.37877,-0.05772,0.86325,0.62934,-1.26558,0.02893,1.66838,-0.34373,0.82579,0.48636,-1.36815,-0.01263,1.7737,-0.37488,0.77427,0.48614,-1.16545,0.01932,1.75944,-0.47764,0.76738,0.55571,-1.19826,0.04749,1.72582,-0.40197,0.60762,1.66206,-0.10191,0.29257,1.67487,0.10903,0.59983,2.34899,-0.12165,0.29064,2.33399,0.2789,0.57428,2.93644,0.4457,0.28024,2.9094,0.85305,0.57961,3.03569,0.47835,0.28224,3.01523,0.89371,0.52368,3.13283,-0.15426,0.29334,3.10659,0.28465
0.35281,0.52983,-0.97705,0.38739,0.45728,-0.91549,0.40734,0.46011,-0.91493,0.42492,0.46398,-0.91432,0.32804,0.45584,-0.89924,0.30928,0.45703,-0.89822,0.29371,0.4595,-0.89829,0.4585,0.49758,-0.55385,0.28368,0.49395,-0.45674,0.39415,0.60192,-0.84712,0.31984,0.60213,-0.8213,0.64961,0.82348,-0.3634,0.16173,0.89426,-0.16972,0.98399,0.9889,-0.9092,0.10489,1.37752,0.0522,0.86081,0.62282,-1.45094,0.03829,1.67737,-0.235,0.82017,0.4855,-1.58939,0.00038,1.7873,-0.271,0.77296,0.48421,-1.41931,0.03196,1.78167,-0.38094,0.7665,0.5523,-1.4067,0.05668,1.74417,-0.29536,0.60748,1.65841,-0.10514,0.29238,1.67185,0.11253,0.59988,2.34548,-0.14688,0.29144,2.33115,0.38717,0.57542,2.9334,0.44772,0.28142,2.90682,1.04643,0.58345,3.03496,0.48762,0.28328,3.01387,1.09454,0.5261,3.12958,-0.13527,0.30461,3.1032,0.44894
0.35221,0.52916,-0.9568,0.38698,0.45696,-0.89636,0.4069,0.45972,-0.8959,0.42439,0.46354,-0.89549,0.32803,0.45571,-0.88357,0.30937,0.45691,-0.88268,0.29389,0.45934,-0.88269,0.45828,0.49758,-0.53781,0.28461,0.49378,-0.45192,0.39349,0.60131,-0.82566,0.31982,0.60181,-0.8033,0.64961,0.82391,-0.3509,0.16276,0.89381,-0.17289,0.97988,0.99074,-0.87492,0.10901,1.37534,0.03368,0.85904,0.63618,-1.38229,0.04057,1.67754,-0.25439,0.81915,0.49363,-1.50883,0.00163,1.78781,-0.29411,0.77202,0.49178,-1.34819,0.03314,1.78192,-0.40553,0.76592,0.56096,-1.3414,0.05808,1.74439,-0.31582,0.60699,1.6533,-0.10467,0.29254,1.66813,0.11205,0.60264,2.33848,-0.17583,0.29793,2.32534,0.28179,0.5815,2.92652,0.4138,0.29187,2.90369,0.7683,0.5897,3.02656,0.44566,0.29398,3.01162,0.79721,0.53067,3.12396,-0.16454,0.30794,3.09637,0.17347
